,TravelTime,HourFrame,Day,SchoolHoliday,Rain,WindSpeed,TimeFrame,JourneyPatternID,VehicleJourneyID,SSID
223,39,14,Tuesday,False,0.0,17.0,2012-11-06,90001,4379,12881289
224,60,17,Tuesday,False,0.0,14.0,2012-11-06,90001,4381,12881289
225,41,20,Tuesday,False,0.0,15.0,2012-11-06,90001,4383,12881289
226,37,22,Tuesday,False,0.0,16.0,2012-11-06,90001,4385,12881289
227,43,10,Tuesday,False,0.0,16.5,2012-11-06,90001,4387,12881289
228,43,13,Tuesday,False,0.0,17.0,2012-11-06,90001,4389,12881289
229,18,7,Tuesday,False,0.0333251953125,14.5,2012-11-06,90001,4390,12881289
230,41,10,Tuesday,False,0.0,16.5,2012-11-06,90001,4392,12881289
231,39,13,Tuesday,False,0.0,17.0,2012-11-06,90001,4394,12881289
232,39,16,Tuesday,False,0.0,15.5,2012-11-06,90001,4396,12881289
233,41,19,Tuesday,False,0.0,16.0,2012-11-06,90001,4398,12881289
234,41,22,Tuesday,False,0.0,16.0,2012-11-06,90001,4400,12881289
235,59,13,Tuesday,False,0.0,17.0,2012-11-06,90001,4408,12881289
236,41,16,Tuesday,False,0.0,15.5,2012-11-06,90001,4410,12881289
237,57,20,Tuesday,False,0.0,15.0,2012-11-06,90001,4412,12881289
238,21,22,Tuesday,False,0.0,16.0,2012-11-06,90001,4414,12881289
239,53,12,Tuesday,False,0.0,17.5,2012-11-06,90001,4416,12881289
240,41,15,Tuesday,False,0.0,16.5,2012-11-06,90001,4418,12881289
241,20,18,Tuesday,False,0.0,14.0,2012-11-06,90001,4420,12881289
242,18,21,Tuesday,False,0.0,14.0,2012-11-06,90001,4422,12881289
243,60,12,Tuesday,False,0.0,17.5,2012-11-06,90001,4425,12881289
244,122,15,Tuesday,False,0.0,16.5,2012-11-06,90001,4427,12881289
245,60,18,Tuesday,False,0.0,14.0,2012-11-06,90001,4429,12881289
246,62,12,Tuesday,False,0.0,17.5,2012-11-06,90001,4431,12881289
247,57,15,Tuesday,False,0.0,16.5,2012-11-06,90001,4433,12881289
248,62,12,Tuesday,False,0.0,17.5,2012-11-06,90001,4435,12881289
249,41,15,Tuesday,False,0.0,16.5,2012-11-06,90001,4437,12881289
250,41,19,Tuesday,False,0.0,16.0,2012-11-06,90001,4439,12881289
251,43,21,Tuesday,False,0.0,14.0,2012-11-06,90001,4441,12881289
252,39,14,Tuesday,False,0.0,17.0,2012-11-06,90001,4443,12881289
253,101,17,Tuesday,False,0.0,14.0,2012-11-06,90001,4445,12881289
254,40,21,Tuesday,False,0.0,14.0,2012-11-06,90001,4447,12881289
255,21,23,Tuesday,False,0.0,15.5,2012-11-06,90001,4449,12881289
