SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
16601661,0.0505013468831,47.7470583832,50.9220478718,14912,10
28612829,0.753176608129,11.3761278628,12.3067883937,42,2
34853486,0.356444524008,25.3480597108,18.5395537525,1848,5
20256086,0.414133187675,20.3970985019,17.7994157741,200,1
21882189,0.0778034015154,35.6007079395,27.658020033,8745,7
23115025,0.0859092801052,29.0621050838,25.2443433637,2082,1
20372040,0.457412075374,52.7439575914,44.2511088366,1289,4
02430253,0.0416381348654,19.1888214589,17.2865730644,584,1
45234524,0.0676173662827,30.1888040619,26.0,2861,1
05760577,0.0906291115303,38.7949472197,36.1714482734,2109,3
03330401,0.322946402531,34.9625205389,20.3102136377,227,3
25404882,0.0428771962642,50.0917582335,59.7913435782,753,1
51615162,0.318834607405,27.0934202125,11.8885559361,280,1
22014401,-0.0594029339489,42.7005593006,42.7927227492,1375,18
22142215,-0.115057507693,26.6826295246,22.9720107643,9678,15
16971698,-0.160774350101,41.9643142205,33.4485619469,8110,13
20720867,0.237969106974,22.7244607042,19.4076655052,161,1
60832733,0.275990860893,26.7250353391,20.5817480011,326,1
07850791,0.560310973239,16.3732726279,17.2967973176,75,1
30613062,0.0939960502857,25.817828108,9.2598223033,1155,2
61175079,-0.466031219752,38.9482219198,32.8765432099,2659,3
43014302,0.409775726718,28.0318842631,21.7023809524,621,5
14951496,0.0151784608034,30.1473732953,25.6097560976,1590,1
25842585,0.126182391892,15.9173299873,9.00794121133,708,3
22082210,-0.0113738405651,33.1778306325,25.3609428712,2002,2
04010404,0.150231816002,27.6707575759,21.1984194876,1945,2
06430644,-0.0889930679885,35.5790993985,48.1894415857,1190,2
16701671,0.0672308777142,29.9078073701,26.7718446602,2214,1
42647296,0.118056296169,26.3701146672,16.3418142142,703,2
30633064,0.0304014761902,40.8724259177,49.7638960005,1163,7
11011102,-0.0178103653269,30.7411042583,19.3830647394,1657,2
39863987,0.186983688145,28.6421620748,26.9069147395,1606,2
00030192,0.016448620394,30.8684914864,27.7131555414,2204,2
06250626,0.115370949604,24.6668966676,19.9211454659,981,1
71693743,0.0525703889685,16.4256520883,13.4409444706,1050,4
33343352,0.277850235035,46.1520510413,54.2488262911,1407,2
26652666,0.0736519751426,25.9124177947,11.4191114191,2965,2
10431044,0.059403745354,36.223465764,41.0035842294,1343,1
14790313,0.122000968368,26.1177411836,22.5594594595,16741,12
21717160,0.233969907439,48.7592198561,54.3045076417,3097,3
13661367,0.246257545165,50.1399929801,27.768945416,3498,9
51205121,0.120188200418,12.6763282106,10.1734513274,922,2
15861600,0.317892488061,28.9283237941,34.944766488,287,2
10152812,0.122672277048,35.444267817,30.9389671362,1655,4
19141805,0.0170960411626,34.7601739673,26.4645251351,6434,4
29652983,0.0982552926956,32.6756071265,30.7678821879,831,5
15971599,-0.0588830431396,36.7692435057,41.4130498277,4301,4
21342135,-0.0788164018319,37.1322875429,49.3224417427,1458,2
00810817,0.065775850162,29.9198589684,28.232969244,4495,2
39297108,-0.00670066221017,43.6023521897,47.7131782946,1818,2
31810447,0.221977651882,51.2314575624,57.4336051607,408,4
12941295,0.235736430901,36.1051769301,34.5403269387,5320,5
33293330,-0.17857401989,25.936906478,23.2015810277,1152,2
19824406,-0.213652518682,41.0962045201,46.8800111553,4551,16
20432044,-0.0436948414454,34.7156997823,32.1286262821,5789,11
02550234,-0.00734119684252,37.8543172228,28.0382727498,2544,1
16681669,-0.0858554695094,39.4317353262,51.6017316017,2049,1
70707445,0.214292162994,29.0402368541,17.2291535769,2315,2
03190281,0.118217695182,24.4717408514,25.666671229,6424,11
32963297,0.727395135532,7.33836624081,0.680272108844,17,1
42704271,-0.0410078324997,36.0130590913,41.8133195307,666,2
20074571,0.242948564999,13.5315063334,10.8009923799,251,3
70187030,0.221214766586,21.5803942506,18.1239041496,5073,3
44641869,0.0401636666984,34.6692121974,27.9191249095,5694,5
02610271,-0.0851170201578,39.2521105778,40.0333508322,1886,2
09420943,0.0515504313383,21.1402908973,17.2054493585,1629,3
09830984,0.0124221302114,30.2956667552,30.8062177687,3645,7
12751276,0.073521633228,33.4180963473,29.6438174136,6229,8
46830107,0.0697055553991,20.4511150838,15.4945610928,2977,8
15561557,-0.091490045587,40.3539196405,39.0500752203,2515,4
41364137,0.371858557031,29.235403626,25.8984375,247,1
62521502,0.210269092087,28.8872452841,28.6724179248,198,1
17381739,-0.0307427185969,36.4771544667,49.538066988,3370,1
31123924,-0.115872375509,21.7494997991,19.6500036382,1825,2
04592079,0.293663988395,14.7293104539,12.8477905074,155,1
13391340,0.0940770060163,36.5010691794,25.9388629053,4553,4
40984015,-0.0746526887558,36.7780162457,44.05,475,3
21336244,0.138713413413,25.6992524646,21.337075878,3062,6
34443447,0.803859760036,22.7985043527,43.7641723356,37,3
15601280,0.193202943287,21.0398410311,13.3602150538,2575,3
39893990,-0.0527747798877,26.9313758378,20.8454923567,1634,2
40732583,0.0746683790208,18.8038560692,11.6753298681,668,3
32093210,0.0467744057184,34.6614108705,42.3382173382,3293,6
14881489,-0.119242774826,60.1038991598,81.0953601507,3426,1
31913192,-0.188101537492,67.1221260763,91.1920323685,577,1
47461845,0.124629823176,27.3608106273,21.7224689334,1186,3
72687270,0.336119049812,29.2718461857,23.9024390244,65,1
02770335,0.105404006915,24.3189060389,19.1214950492,3189,1
24182419,-0.803754796625,52.7487540218,44.1823179111,2872,1
21872188,0.207832018082,34.5763545151,33.7999894481,8792,7
04040747,-0.000262332887456,25.2962069625,20.1173519753,13400,12
44131476,-0.0686731496645,32.2939784596,31.0569246123,8278,14
44692262,0.281772865514,34.0712640636,31.2000726216,538,1
37123713,0.352585152457,22.3162675207,21.2804136253,2664,6
36493650,0.113668849175,18.067835446,8.38095238095,950,2
17731774,-0.107614213445,45.3175475353,41.3617643151,2674,2
49802288,0.944744996128,4.52929292929,2.57335257335,18,1
40974103,0.275817069821,26.9811537224,25.3547939987,502,4
60572183,0.177808235102,32.4526262423,19.2408376963,677,2
39963997,0.143190550536,40.8827418036,28.5792349727,777,1
03990400,-0.0093141145361,37.3538990166,36.8724040189,8215,12
00850086,-0.0407216890544,35.3323776807,41.0587547663,2995,8
34953496,0.325223769817,22.4372674431,16.7701863354,114,1
37233724,0.0546933702824,23.3932537497,19.8088332235,1157,2
11321133,0.216164872251,43.8847524487,43.8301282051,1375,2
71083935,0.222506604356,24.4277552454,18.5415178326,1980,3
07410742,0.0819165716163,29.0047201128,26.5604572277,2626,1
37367204,0.0218526012315,23.6393196178,21.0677726368,1001,3
43972848,-0.0710362862399,26.2456893609,24.5247214485,4286,7
00140053,0.0439120350549,31.58839525,24.6679164435,2704,1
51245125,0.186208282125,11.465846396,11.0059320964,842,1
27182719,0.126923911961,28.9323991183,23.4443415495,6097,3
36263627,0.195238624904,32.6633022027,34.333210649,1538,3
22193365,-0.120753893983,46.0116113389,64.7660636307,2928,5
36793711,-0.237371563421,43.4377176286,28.6160460635,5946,10
35963597,-0.0122904880875,37.5015876963,45.3097627011,810,1
50885089,0.120644462998,34.4054091806,30.3615760883,952,2
42274230,0.630014779308,33.2259940707,27.5219298246,106,4
70574847,-0.0425118438747,51.7385807928,65.4406946265,2127,3
01280129,0.0323530545391,26.3307364829,28.958709065,1590,4
28452846,0.240984205956,26.9215951983,18.7748626267,2838,7
28482849,0.0490218759819,27.893554847,22.8039766501,4207,7
09790980,0.104284062953,40.3698712263,38.3728602294,2054,4
34703471,0.0791602891218,45.9510668157,61.2713316939,652,1
46556138,0.298229777658,53.5559249786,45.2682926829,936,1
45300748,-0.192367765888,43.8766603945,36.9964349376,4331,3
