SSID,R-squared,MAPE,MdAPE,Row_Count,JPID_Count
34443447,-0.37331524438,47.195745866,23.658114894,37,3
15601280,0.0311766640334,19.1771196322,9.44540799943,2575,3
39893990,-0.0313838381049,20.8693443215,12.0800644581,1634,2
40732583,-0.0618318762547,16.7967821198,4.55480653365,668,3
32093210,-0.0483395060982,31.5361517377,35.4713455506,3293,6
14881489,-0.0981723648814,42.8754143646,18.87018813,3426,1
31913192,-0.19153719218,39.5552702619,14.6751699101,577,1
47461845,0.0210779931235,27.8902759861,21.5278633044,1186,3
72687270,-0.118792606957,30.6593897166,17.5680287643,65,1
02770335,0.0131929647792,23.5325894615,19.5115568118,3189,1
24182419,0.0265230762417,33.9213573678,27.027027027,2872,1
21872188,0.0200280289303,33.9652968228,31.0844027948,8792,7
04040747,0.0933695008497,23.423397465,18.7238017642,13400,12
44131476,0.0638728034344,27.8311238341,25.1918893853,8278,14
44692262,-0.0157773170855,33.6413650094,29.3233576071,538,1
37123713,-0.0187814505786,22.5533021879,23.1238742224,2664,6
36493650,0.00128209651718,16.3087418379,4.20040772942,950,2
17731774,0.0833319291426,37.2158947084,41.5600884962,2674,2
49802288,-0.210890755876,21.2959001034,10.2112529863,18,1
40974103,-0.0330245133685,30.4706319089,25.8963492426,502,4
60572183,0.00987832075781,28.5038094543,10.2639423454,677,2
39963997,-0.0570220040297,29.1496446338,27.971399144,777,1
03990400,0.0388510574592,34.5116512436,32.9082435041,8215,12
00850086,-0.0351499485589,33.21766049,32.4721690508,2995,8
34953496,-0.135682177424,21.8186212299,7.56288695612,114,1
37233724,-0.121838154061,19.5838089254,5.3072425509,1157,2
11321133,0.00408871713624,40.5994133551,41.7841924917,1375,2
71083935,0.113549108457,22.2256776328,27.4924632908,1980,3
07410742,0.0352348151147,29.3912744682,26.715248871,2626,1
37367204,-0.0633348293886,23.0504450769,22.5320312535,1001,3
43972848,0.0424824397974,22.5273505011,22.4909875176,4286,7
00140053,0.0110522412649,31.8150943961,23.9700818469,2704,1
51245125,0.00808207502461,11.9087657267,12.6862759546,842,1
27182719,0.0223815006457,24.6356834254,21.5773755192,6097,3
36263627,0.0144774438122,31.8990830197,36.3672854869,1538,3
22193365,-0.245645096542,32.8929491884,13.0301578348,2928,5
36793711,0.0474861272603,34.5676520491,23.8322226492,5946,10
35963597,-0.295868782891,29.2026065251,11.4779240991,810,1
50885089,-0.0585915688555,34.2416273268,29.1681545854,952,2
42274230,-0.0540645192877,40.026085514,25.8847886807,106,4
70574847,-0.0395089288035,44.1569005333,37.7870813007,2127,3
01280129,-0.0590055032211,25.2634318588,24.8568107666,1590,4
28452846,0.0508047325829,24.2976057794,19.4756456013,2838,7
28482849,0.0664419652206,26.7527507895,18.8054409646,4207,7
09790980,0.0240324418277,39.7504458675,37.4382663952,2054,4
34703471,-0.0919381293567,41.9634353467,35.2002223376,652,1
46556138,-0.0352257659046,42.0786214049,19.9816833867,936,1
45300748,-0.0123342634018,29.9078506712,29.4898054276,4331,3
70487159,0.0129950312761,21.6310991503,27.1905273858,2414,3
20352036,0.00382145165871,33.9915806646,28.6449214774,11608,16
03852806,-0.0530695666702,50.2522621934,48.7530033059,328,1
37613762,-0.322473068379,33.8009864879,23.6020660922,1774,6
75127371,-0.00818595635906,45.2053748999,39.9542160457,3794,3
14241425,0.0519318588353,33.9777076522,31.1630607191,6147,4
41694170,-0.0112573658755,23.3195681969,22.7759217103,2967,7
25442545,0.0109929350582,28.9339360112,30.3370112232,1646,2
48313044,-0.113949795038,22.8253140044,6.58545022374,981,1
41564167,-0.187401568793,50.408975503,22.072767219,922,7
21857043,-0.0224551798605,21.6063689173,21.3333381362,8381,7
47256059,0.00801377764294,49.6859181999,33.8452356937,35,1
25202521,-0.0247775696932,34.5433246603,37.1841660985,1557,4
49583752,-0.0231522030723,24.6667128407,27.2983906966,1518,4
47280437,0.0237238749745,17.0303534454,5.74730540011,210,1
01500027,0.0199244619117,25.542193236,23.954406898,5678,2
09461131,-0.0102366125058,42.2103061313,35.2884124289,422,2
07944496,0.0386054693431,23.1835050172,18.9076804358,2881,4
15140980,0.00488267134524,34.7745069947,31.7751735655,2149,3
31553156,-0.146928838471,28.400740594,9.33543468365,2127,7
02280229,-0.118989267084,30.3382629218,11.5446739004,1817,4
03540355,0.00393458161875,26.6066019245,29.6500170472,2906,4
09433599,-0.0504868819854,21.9438203813,22.9396851826,1035,3
31673168,0.00793160605606,33.2631493046,39.0577013307,718,1
41224123,0.00760146089915,38.0989336355,46.532610659,535,2
03000497,-0.135514553046,78.2369221454,49.0547977676,347,7
