SSID,R-squared,MAPE,MdAPE,Row_Count,Outlier%_Cut,JPID_Count
20662067,0.342390808338,28.6242242098,19.6840240088,899,2.3887079261672097,2
13051306,0.149788727009,30.0428937867,22.673985597,3617,1.7386579733767997,9
13641365,0.106159005956,33.0824676072,39.6391489265,3702,0.4303388918773534,6
09040906,0.229756752912,36.6311125895,36.5363055044,1897,0.2628811777076761,2
16591660,0.498763004107,26.7905683999,24.7487415458,2433,0.36855036855036855,1
14291430,0.186472313926,19.9520015539,15.1576869284,2729,0.10980966325036604,2
04280429,0.19254178851,28.7937674985,25.205808943,6294,0.015885623510722795,7
00450046,0.263573329504,31.1010677478,26.2260222986,18055,0.09959608255408621,30
15331534,0.217420258219,33.5411988623,30.8568460088,9174,0.3259452411994785,9
13585189,0.186983979154,26.364042399,14.864113777,1005,15.75859178541492,4
45366003,0.351693633203,19.9448816293,15.7348741779,830,0.0,1
46614238,0.274393900817,13.0801344497,10.4212650594,922,0.7534983853606028,1
18224994,0.291664107364,19.1100602189,16.4965074252,2746,1.2940330697340043,4
40124013,0.524968088519,22.9092368181,19.1759292863,614,0.16260162601626016,3
38583859,0.304218155954,5.31762106107,4.31357660534,531,12.231404958677686,6
46234619,0.354437980377,27.9072677645,24.1224991809,4064,0.4653441097232427,2
12401241,0.206950567753,29.0190881154,28.6741524114,1585,0.1260239445494644,6
15191520,0.182130969954,28.933017528,22.6016895734,4049,0.0,4
22642265,0.568295657072,4.59484682642,2.94807302281,150,16.201117318435752,1
33393340,0.196353116578,20.9187806425,17.8938434358,1791,2.7159152634437804,2
29601840,0.855741081268,11.3652795929,7.64523571117,101,0.0,1
37225069,0.245297930607,26.0560287035,19.7076116933,1178,0.42265426880811496,2
06770678,0.535718582236,17.21608712,10.7175150319,204,0.4878048780487805,3
48703007,0.0926488241127,30.1199335683,30.6395589296,2301,0.2168256721595837,1
29602294,0.474684450569,7.45088179361,5.83501646009,1364,2.849002849002849,4
13247068,0.191894791861,27.0659179447,20.6439926548,3463,0.43128234617596317,4
74472954,0.681298720985,6.27949689004,3.89366599408,142,0.0,1
17101711,0.104082508441,32.5214084133,41.025895446,2454,0.203334688897926,2
08870903,0.25886863405,30.5705308331,28.2600453405,2028,0.5882352941176471,2
45573441,0.471471219824,26.82290908,20.3942331725,778,1.0178117048346056,1
21904434,0.250108336261,28.2426367271,23.8111202753,9321,0.08575410011791189,7
27422743,0.367721861553,22.3552782496,18.5628218611,660,0.6024096385542169,1
13471348,0.222077002276,37.5829738344,34.7064410882,6948,0.6150765269632384,4
13580342,0.187412622985,34.3125886735,31.9160001685,1008,0.19801980198019803,2
05320533,0.179058518581,20.3458997624,15.4582997914,3170,0.3458032065388243,8
74580979,0.237540196963,24.37884061,20.7056454818,2137,2.907769195820082,4
32413242,0.300291049631,24.7602597393,21.6287260733,1414,0.9110021023125437,3
61262226,0.465303572084,8.77854654266,7.03782378174,486,1.0183299389002036,2
20832084,0.517522236455,22.5163795955,15.5090704458,193,4.455445544554456,1
10481049,0.153860365758,3.64653239372,2.52385208097,1683,36.27413858386975,1
09450947,0.0961579708211,19.0077584525,20.3726005497,2617,0.03819709702062643,5
35993610,0.281484965425,19.0230095316,14.9166240221,1553,0.8301404853128991,2
14771480,0.297661041623,28.7041507357,24.4311175235,3907,0.9632446134347274,3
01026239,0.189939730338,27.8981335869,20.5178692173,3126,0.2552648372686662,10
31840449,0.559122453188,20.7237184701,19.1352645535,730,1.6172506738544474,3
47256071,0.519230218046,20.3644648452,15.3524598284,334,4.2979942693409745,3
19551956,0.146655241147,29.3170503298,27.28241998,3913,0.1276161306789178,11
33433236,0.350741393451,24.2861923327,21.7550034501,1305,0.4576659038901602,4
01991506,0.213953384626,21.71586886,19.3006544012,2247,0.13333333333333333,1
63627276,0.209623556103,21.8694119316,22.0066630835,2169,1.8995929443690638,1
34403441,0.78000007355,8.54944477477,5.51664893855,87,0.0,2
12851287,0.331411765386,17.9923943437,15.6822002702,3635,1.1959771677086164,4
42434244,0.179681223845,14.5933615673,10.6972738102,1216,0.2461033634126333,1
50382468,0.432909226588,19.6533609731,14.1277492725,161,0.6172839506172839,1
21412142,0.14493038494,29.5541689356,33.9894571317,1985,0.050352467270896276,8
02340235,0.105526966623,29.9080474718,21.2418644405,3912,4.678362573099415,3
43064309,0.999999910043,0.00103651610415,0.000329902324196,5,16.666666666666668,1
21566014,0.265116206731,22.4845319065,17.9984749375,3280,0.5156202608431908,8
36913572,0.451160840058,26.4261209307,22.9307577113,1973,0.15182186234817813,1
34252763,0.313917604133,36.0341688658,35.2200001818,1603,0.0,2
11750015,0.142550151034,29.9439671111,28.9456139424,6180,0.08084074373484236,11
42764277,0.349043174984,13.7227929888,12.0734314149,660,0.0,2
39143925,0.563341325571,9.32464033728,6.43827195689,254,0.0,4
19871988,0.245770137878,28.7100077078,24.4776601783,4814,0.8240626287597858,16
00560058,0.261487020562,23.4702444495,17.8663643079,5391,1.1188554658840792,3
02710401,0.31218574302,18.9882710265,15.5739718771,1825,2.2495982860203534,1
17541759,0.106296080117,34.3752106886,39.3636609055,2859,0.13971358714635,1
13081309,0.273844604366,38.0108534927,40.9506453202,2885,4.343501326259947,9
23455008,0.341200800425,21.5492369121,19.272553464,1614,1.0423053341508277,2
22796251,0.293235513605,23.4181815025,19.4160339141,1850,2.9889879391714733,2
26762118,0.123151611381,21.8151681998,16.550443549,3126,0.6357279084551812,1
11581159,0.309872911788,33.0059233584,28.4029901055,7287,0.16440608302507193,8
38993900,0.149695936783,27.6601043496,23.1434226381,1312,0.07616146230007616,4
07980799,0.0869420335479,34.8729756425,40.9390755654,4164,0.09596928982725528,3
09691176,0.365262932772,16.1898227687,10.3951994644,78,2.5,1
12251226,0.164474686028,32.354061687,31.4535946343,2565,0.23337222870478413,5
06070608,0.394631904617,29.4356496315,25.4242020258,898,0.4434589800443459,1
42854286,0.370099931949,2.80964754342,2.32578194106,591,33.445945945945944,3
20282029,0.273841459978,19.4142535327,18.7500531073,1308,0.2288329519450801,4
35343535,0.258057083285,22.2366011378,20.4805173037,1477,0.6056527590847914,3
04910493,0.777881678801,12.0609487961,4.90498052824,124,0.0,7
19691970,0.316623239236,22.9961206484,17.823425595,1274,2.9702970297029703,5
41944196,0.344771997108,9.94574007287,7.51225289787,810,0.12330456226880394,6
13861387,0.17181772153,30.4534681831,35.8740665792,1943,0.0,1
18621863,0.12941238536,30.9581434783,23.2093031833,5547,0.16198704103671707,5
38513852,0.23133390963,28.4901597963,33.2500454334,1775,0.0,6
31233124,0.182485666561,28.3743522058,27.0949253248,1991,0.9945300845350572,7
06090610,0.516593100878,28.778320306,22.5345353642,873,0.7954545454545454,1
11851186,0.265464090554,22.9700446689,21.7438418815,2595,0.11547344110854503,2
37523751,0.064282099007,36.2199660035,39.6131271011,3464,1.0568409025992573,12
11840496,0.470022486133,4.92469958495,3.56653568314,313,13.055555555555555,1
37603761,0.182069618954,3.44223450748,2.47520295555,1202,29.00177200236267,6
71407141,0.288369888256,23.2953623374,15.4674458405,1971,0.05070993914807302,1
22432200,0.436722756701,39.0450077244,37.4400327652,690,0.0,2
18261827,0.225586339096,21.5831249593,14.4319939786,2795,7.786209171890465,6
31453146,0.181418291846,29.9943133031,27.9794488636,4162,0.26359932901988975,4
71417138,0.220261409199,23.7472904146,17.9859306423,2055,0.1942690626517727,1
34483449,0.309507355446,29.2866872255,36.4917212816,884,0.11299435028248588,2
10921093,0.168574522319,29.5559568061,37.0610793102,1758,0.0,2
72167076,0.179929988662,26.3688566398,21.4781839592,1271,1.2432012432012431,3
20812082,0.542016986732,17.7920100245,15.3452380436,199,0.5,1
13521353,0.172739741662,31.3583575715,29.5592899912,15351,0.7307294361096741,19
10552868,0.252000716201,18.1571820013,13.7158680366,2391,0.7883817427385892,9
04760477,0.152162224535,33.9624706764,40.2416784565,4722,0.10577533319229955,9
05410542,0.103601839947,23.9213842065,18.5154576902,3358,0.533175355450237,8
10931094,0.243977443434,29.7374631558,22.7078504961,2202,0.1813236627379873,2
41004021,0.340753920923,5.6853482762,4.34263651554,521,21.417797888386122,3
30173018,0.343104412497,33.230795939,31.9480536352,1706,0.6406523005241701,1
28107387,0.187877954379,53.5055247113,58.5396497302,1775,2.3652365236523654,4
35953596,0.352074812708,26.9341864587,28.6003756797,569,0.0,1
29672968,0.12302213982,31.7455543658,40.0436750529,3044,0.22943297279580466,7
22102211,0.396449084711,27.7634056587,20.3758736034,2715,3.380782918149466,3
39543955,0.261016368743,29.0707582773,33.475193016,456,2.5641025641025643,7
45673238,0.999978189446,0.0841552742252,0.0745713314336,14,0.0,1
28324349,0.902299548702,6.78591763274,4.27442886949,40,2.4390243902439024,2
29152916,0.263647128687,22.2786140771,18.2246518649,2056,0.6763285024154589,3
43505143,0.312341452959,18.3155277785,11.5842793848,688,7.774798927613941,2
43267026,0.277274766647,10.4740676438,7.72172474413,480,7.514450867052023,1
20232024,0.257977113439,27.2365729951,26.5622809817,842,0.5903187721369539,4
27217012,0.107084166513,29.3924327027,24.1518249969,6121,0.8423780981694476,12
26552656,0.500675070296,23.3740239986,20.4313490518,11081,0.11718045790517397,8
37063707,0.134343335917,31.6799273921,25.2006447009,2988,0.26702269692923897,3
39223923,0.218762685384,26.0272029126,18.320046028,1847,0.05411255411255411,3
14001391,0.301675800564,6.38302341039,4.92770381736,475,13.636363636363637,4
71066005,0.137984799137,28.8399011495,25.8417994923,2433,2.9130087789305668,3
04200421,0.279730561155,31.7080573835,29.8907816496,5937,1.525957870293581,6
61631095,0.325695399265,21.3559097159,18.9111811541,1735,1.3644115974985787,1
46074608,0.280871276842,21.0417730743,20.577106062,2143,0.13979496738117428,1
07680770,0.702100761168,18.0322746169,13.4275642568,134,0.7407407407407407,8
29462947,0.309542331085,25.9561090072,17.4779465063,757,6.079404466501241,2
45593389,0.2814000847,16.4499361348,12.9524311864,829,0.24067388688327315,4
02051620,0.130244102056,36.3591962602,35.2258580334,8107,0.0616370808678501,12
02780010,0.273398006171,32.0695541584,27.730207367,8412,3.5873925501432664,7
24772478,0.131876983757,17.2681463786,9.2356797625,5053,1.0379945162553859,6
04800481,0.0577595615052,31.8157996613,29.8383343579,4884,0.38751784621660207,8
04670468,0.205561668516,29.2260374422,29.5215030366,952,0.20964360587002095,4
43264747,0.349013077552,9.65238625139,7.23785807052,654,1.059001512859304,1
49813211,0.147562762767,29.1089961523,33.0649224282,3577,0.027948574622694244,6
32143215,0.137379301616,23.1932660034,14.3190644692,5238,1.7813613350834427,10
12931294,0.339798613901,28.5834795269,28.2542904706,4961,7.392197125256674,5
49154957,0.10690766671,16.2773100757,13.3291644655,2216,0.3148897885739991,6
34443445,0.307404535862,26.6545805473,18.2342398465,588,0.5076142131979695,2
35893605,0.431214585116,8.12995923612,6.72686259443,80,0.0,2
71214880,0.365437057636,19.2977945644,15.525197596,1703,0.05868544600938967,2
27112712,0.195953967257,27.7469972579,21.749413072,4025,0.9352695052916564,2
00310032,0.142178396805,30.3690999186,36.5607330278,1585,0.3771213073538655,1
12681269,0.15028187245,20.5527546106,16.6538064875,3285,0.0,2
40874088,0.254131410059,26.9907623829,23.8235054689,597,0.8305647840531561,1
49882853,0.95406540043,2.54509627058,1.14033930677,37,0.0,1
27452746,0.357965731287,24.3156259069,25.0001231701,463,0.0,1
30853034,0.870518881499,4.07756865364,0.871002298542,27,3.5714285714285716,1
48734874,0.313009008093,25.2666166506,23.2222323105,891,2.3026315789473686,1
32283229,0.242117568511,38.3616498507,47.0926419953,3775,2.2780222624902926,10
72657262,0.802584004887,5.46841909114,3.71099632267,77,0.0,1
25362616,0.131009004352,31.3554951624,34.453979247,3356,0.768775872264932,5
11231124,0.131061586624,29.5622011114,29.7955942011,5536,1.1075384065737763,6
31283129,0.492329768983,29.9098605855,28.8594494871,997,0.499001996007984,4
38503851,0.308781613399,5.34246945578,4.24826272863,426,7.991360691144709,6
17051706,0.239988721469,18.331756772,13.9151026953,2617,0.3427265803503427,2
50550976,0.19921804067,25.7165230541,18.5766764241,2034,2.0702936928261915,4
73814742,0.257041233694,6.25739745162,4.35919774371,667,21.06508875739645,4
39083909,0.329112646589,17.7697329868,14.0325911407,1690,0.35377358490566035,1
29657448,0.671694816713,21.2712862352,21.5522482238,173,0.0,2
35677292,0.266724737017,15.6750462214,12.0943164333,1351,4.792107117688513,6
39464001,0.311279904898,22.2894171246,19.6848294415,1962,1.0090817356205852,3
44011813,0.708552555676,4.28100669066,3.18985612174,112,2.608695652173913,1
07830784,0.0958379356958,35.0318395847,31.8420469662,8765,0.37508524664696524,16
18904820,0.426510855765,21.288474491,17.1419133424,484,0.6160164271047228,2
30983099,0.183906751657,18.7436561035,16.3812297423,2290,0.13083296990841692,2
28357176,0.381168007913,16.7537843564,13.1894334309,796,0.8717310087173101,2
26222750,0.436305208278,13.8826379505,11.9152581727,601,0.6611570247933884,1
03240327,0.490111548514,43.1670876606,53.1830595815,285,4.3624161073825505,6
45481514,0.287764770667,16.7464249167,12.8970687162,2251,1.617132867132867,3
37553756,0.294278288698,16.3717883579,13.2383246286,1357,0.22058823529411764,5
32773278,0.327796747871,19.156354308,17.0038515376,759,0.2628120893561104,3
40017193,0.241044677969,11.0984411371,8.25826440748,510,0.19569471624266144,7
70682966,0.12620044387,31.113293136,38.4781174018,3417,0.029256875365710942,4
41784142,0.36285012257,31.5252148492,25.7046935159,840,4.545454545454546,3
73647365,0.560024994374,14.4179120244,12.9098725806,235,0.0,2
14711472,0.456166949769,22.8866526561,20.701018152,910,1.0869565217391304,3
70285147,0.288216608301,42.2992215871,44.8772652252,2603,1.847662141779789,2
32013085,0.367489317374,25.8349484719,18.7868040688,410,0.7263922518159807,1
45914590,0.408365053471,20.4096969862,18.2875706489,314,0.0,2
03950396,0.405094229851,37.8769943175,26.3060078116,5082,0.25515210991167814,9
35923593,0.329587932385,24.3380459703,20.1191608565,629,0.15873015873015872,1
36473661,0.110488380456,27.2276531702,18.3158978753,3028,2.7304850626405397,4
17241725,0.105938450366,32.3156350598,38.5273918316,3429,0.029154518950437316,1
17411742,0.310295788191,23.1925526247,22.3419095374,4020,0.691699604743083,1
51575154,0.199422073827,33.2193795028,34.9245080126,1135,0.6129597197898424,1
44850822,0.221317990152,24.9109593564,21.6124209677,2398,0.041684035014589414,2
28602846,0.254329320929,6.06839541713,4.10056199805,470,19.382504288164665,4
08730874,0.237624119874,31.8882428699,25.1292033508,1245,2.505873140172279,4
31013102,0.139070660605,6.48363687734,4.87289291172,1546,20.432321152856407,2
61171041,0.459636182432,26.2655044293,22.9645277282,1444,0.3450655624568668,1
09570958,0.235150455625,29.8244101694,26.6474616369,1568,0.19096117122851686,4
62306228,0.217232066826,29.7859096626,24.4916141965,7135,0.8339124391938847,9
51364262,0.297044369593,17.5308126906,13.9595650102,660,0.7518796992481203,3
21392140,0.0956255536058,5.89068784493,2.73606741471,1751,35.813782991202345,8
11591160,0.254503992271,31.4540512772,24.4697416621,6598,0.7371746652625244,8
60485064,0.435231805325,4.36391153179,3.47667344243,325,14.473684210526315,3
16741675,0.2137090973,29.6220209706,22.6666122592,3627,1.1177753544165758,3
17471751,0.739708961229,8.36588397932,5.79360527321,118,4.838709677419355,2
72377241,0.0927902127978,31.8049403779,37.4832860117,3958,0.17654476670870115,8
35413542,0.209680093128,27.2406209416,20.7224486263,1453,0.27453671928620454,4
11081109,0.254125931733,29.9458944463,27.4939867578,1451,0.27491408934707906,1
23952396,0.243938093567,19.8513425119,18.0844242407,1221,0.08183306055646482,1
35483552,0.98419040549,1.06646691519,0.68299357021,31,0.0,1
26296095,0.196401405755,28.1610584602,23.074803726,3053,0.1961425302386401,2
43791968,0.413350101356,10.0416457076,7.39698671385,655,0.9077155824508321,5
10746074,0.258748069636,18.7837251967,15.4253350118,16259,0.3737745098039216,13
24687319,0.43783052044,17.1630727069,14.3595875946,974,0.10256410256410256,5
70753925,0.219490681118,19.6392519153,16.1193020303,1195,0.0,1
14301432,0.0937999231899,33.1091852525,41.6592923529,2728,0.0,2
26872688,0.158511752009,25.5918410668,18.9171328615,7826,0.34381764930599773,5
26062607,0.191548881105,20.5773935596,21.8396800007,2287,0.08737439930100481,1
20362038,0.194323294179,19.4803621197,15.4554235842,973,14.79859894921191,2
31423143,0.190940917311,20.0812980782,16.1431581225,4523,0.7025246981339188,7
06780679,0.429152272924,23.9827322207,30.1008717725,205,0.0,3
28512852,0.141186751107,29.9220839302,23.982523342,4190,0.09537434430138293,7
23702371,0.195450210117,27.3848078046,21.702591098,3622,0.16538037486218302,2
74107411,0.0687393733683,2.24305237335,1.65852572798,2493,22.529521441889372,1
32083209,0.200989332178,27.872854911,21.5120228051,3235,0.1234949058351343,6
00030012,0.291279111013,25.3757239577,21.557601182,2840,2.8395484091686622,1
16331634,0.0781326864504,27.1565544881,23.22556746,3158,0.5667506297229219,12
73997398,0.173643730839,21.133762459,18.2198353138,3337,1.7373380447585394,1
70857086,0.412049521279,6.13005402819,6.05542465976,107,1.834862385321101,1
17741775,0.156102467147,26.5715058284,22.7497885998,2980,0.5340453938584779,1
44164417,0.639271688747,17.6179662596,14.3573714162,351,0.2840909090909091,7
47514754,0.159992857241,15.7545831384,9.94277394448,1731,0.17301038062283736,1
07960057,0.540977422823,22.2711996086,20.0454717762,2931,0.4077471967380224,4
19342310,0.384546012932,21.3177332919,18.1150071781,11055,0.2166260492824262,7
30573058,0.732688696181,3.50137302796,2.30657200721,87,6.451612903225806,2
51900348,0.156600904607,37.7942256809,34.2336288692,4055,1.8872489716912655,1
25232532,0.343549922603,29.1057175278,22.3907224143,3390,0.7901668129938543,5
50793694,0.189604464583,15.0261800585,12.7575028778,2183,0.1372369624885636,4
05800581,0.104506593108,31.3763191933,31.0750205826,1630,0.12254901960784313,3
03760377,0.125539199653,31.3503200631,34.7622923441,2314,0.7293007293007293,4
20562057,0.249365766163,34.2916677941,35.9420050048,6337,0.07883948281299274,6
30773079,0.128477940158,28.7801059621,24.0428550541,3841,0.3631647211413748,6
06150616,0.195262408475,31.6386069725,25.5709379942,3596,0.027800945232137893,5
44951278,0.434273663544,8.54147944559,5.72562666902,497,14.457831325301205,5
29172918,0.183206706535,30.2371065053,37.0311448438,2423,0.2880658436213992,3
50443751,0.597115585923,22.453673713,16.0606527266,42,2.3255813953488373,1
02190220,0.315596167604,24.9008598577,22.2248960897,4262,0.6295173700163208,2
04270429,0.590207751073,16.8288204194,11.9727561351,193,1.0256410256410255,7
19342385,0.433301642608,18.5707218475,15.0544264579,2944,0.13568521031207598,2
20072008,0.255634493375,25.2753769102,21.0881118103,11245,2.4125661720038183,18
30013002,0.428175511654,48.8964704919,49.9338327991,4424,0.6512463507747586,4
71661847,0.256144049646,17.5403613689,14.6255546354,9750,0.6824895589283896,11
63646230,0.200046569899,21.5192128169,20.5995694302,2266,0.0,1
07820783,0.118281203162,40.8189322802,46.5491004912,4222,0.0,9
38543855,0.358551819328,19.2668304023,16.6798727818,1809,0.4402861860209136,6
26112602,0.103341298085,21.7261389821,20.4392474806,2409,0.0829531314807134,1
43141687,0.438788974117,20.8890321786,17.9483361276,1325,3.1432748538011697,3
21972198,0.173555775171,21.9435731169,21.4223248144,5524,0.1626604012289897,6
08460847,0.151377698957,33.98503313,32.1534678379,12038,0.39715373159026973,12
32597361,0.133430843203,24.7187767694,23.1746262483,4239,0.09427292010370021,4
20822083,0.682069564643,26.2970743099,25.3504635732,317,0.9375,4
15241525,0.1256498431,30.5155354697,23.811496425,3827,0.15653535090007828,5
14185149,0.194846001299,25.0620219315,19.7070784122,2625,0.07613247049866768,1
74627461,0.21900585692,20.4943471374,16.5759182438,2971,0.3688799463447351,6
29892990,0.159290040264,35.1049833492,32.3687370795,2639,0.0,1
29993000,0.319525983836,34.0808640199,29.898174962,2677,0.8885597926693817,2
14357439,0.157946970828,29.2326244779,23.377220247,2762,1.9524316648917288,2
47172499,0.985958900654,4.27344897248,2.90911009785,32,3.0303030303030303,1
09630964,0.259181620607,29.194475303,25.6941949932,2104,0.6610009442870632,4
22032210,0.177833246909,15.893557886,13.548398807,1135,5.495420482930891,1
41233283,0.333959214488,17.1328609987,14.6293540147,686,0.29069767441860467,2
72294617,0.934908526547,15.2932482583,20.0905079335,42,0.0,2
48227357,0.394515289369,42.9184318963,49.6129292664,445,0.6696428571428571,1
02330242,0.402026294604,40.2374183204,49.587724522,487,0.0,1
38933895,0.134179952185,18.6802270216,20.9603085239,1723,0.0,4
25902591,0.175810586267,30.2053948271,23.5361881595,3190,0.684931506849315,5
07670768,0.379821453976,66.7272712149,201.328056982,781,0.0,2
21851423,0.179371840145,26.2135263906,21.0233132326,3210,0.21759403170655892,2
39603961,0.220374498882,30.1901828461,28.722316281,1538,0.0649772579597141,1
70254464,0.431023962931,22.7731417707,18.0295359961,5791,0.6178136262227562,3
37267039,0.245561265864,31.0161954585,23.1411744709,668,13.583441138421733,1
36053606,0.400975804971,32.0380508081,25.0687688319,2665,0.18726591760299627,7
03354521,0.161564307339,18.4756229277,13.1968057747,7176,0.8976660682226212,8
32303232,0.262646575941,21.6979833236,17.7337140618,3283,0.18242626938279113,5
45421531,0.265861865761,28.1461066045,27.2743255809,4970,0.12057877813504823,7
19571958,0.155382409413,5.85176038853,4.64791412039,1630,12.740899357601712,11
35803640,0.262614907815,30.4418630593,27.9926868006,1580,1.0025062656641603,1
39583959,0.224295194531,21.4557796519,21.0972102443,2507,0.11952191235059761,5
45144515,0.298053349651,24.3300341812,18.8399523009,4017,0.17395626242544732,2
72607263,0.751366477781,4.46427193497,2.64857198228,78,1.2658227848101267,1
46642160,0.378672882351,20.7510606768,16.0130229328,2782,2.007749207467418,7
21102111,0.386314318441,15.6935247994,11.0484129594,1445,3.409090909090909,2
71163694,0.938558314461,2.6792107887,1.95705788918,63,1.5625,1
07970798,0.152742227983,22.7646541704,18.1106527969,4430,0.6503700381251402,3
42164289,0.282545495608,20.1202609857,17.6932424464,1254,0.6339144215530903,1
28922893,0.323978730971,33.5540501766,40.4508391836,2828,1.360306941053366,8
47602547,0.316523346982,20.6317195577,17.3150646159,2643,0.1511144692104269,3
16261627,0.188806417913,27.4325316968,23.0126508453,11793,0.05085176709890669,14
51394215,0.915337819013,6.21262974363,4.427176431,51,0.0,3
11890216,0.243199107487,35.908106537,34.5345958752,2388,0.29227557411273486,2
17677129,0.371071603724,17.797024004,14.6886381668,559,2.951388888888889,1
10871088,0.236003444031,29.3370898715,22.1566082275,3505,0.48268029528676887,6
38633748,0.234826404217,15.5727550675,14.8132883004,1803,0.11080332409972299,6
08380839,0.0615265785411,7.08839235095,4.97265346108,2503,19.491798005789644,5
36507328,0.193311028106,28.5830597079,32.7208997945,1006,0.1984126984126984,2
28852886,0.219325684741,29.1946307647,35.8397199176,1091,0.2742230347349177,4
51321305,0.33126643287,25.0521651833,22.059087904,1664,0.5973715651135006,2
61394108,0.30815385765,18.1876932328,12.5946477477,407,14.135021097046414,4
09580959,0.143390760056,25.6715282602,16.7822313739,1769,0.39414414414414417,4
41024058,0.347592420427,5.40974180057,4.3740843215,483,8.695652173913043,3
60412826,0.134310485151,21.8450278568,12.6982366094,1379,4.567474048442906,2
22254620,0.441591826082,23.703524744,18.7019567499,478,0.6237006237006237,2
70177018,0.179427906944,22.0804515981,16.0877711073,5645,0.353045013239188,3
30163017,0.263505979911,30.5423704643,23.3352724683,1691,8.047852093529093,1
74047405,0.280234532519,5.7679498936,4.55620535724,612,10.0,1
06650666,0.152522819707,30.4517247525,23.9234001641,16803,0.1366932128848211,17
28662825,0.687080735773,16.2128615213,12.0529602301,126,3.816793893129771,1
73574573,0.419547523754,12.1172094894,9.34935733362,410,7.657657657657658,1
46454440,0.156111130672,23.6410218504,21.1818013117,3345,0.26833631484794274,2
08840885,0.204035981562,33.0914154632,25.4187167852,2987,1.0599536270288175,5
38983899,0.257453387527,27.2400822954,22.6717685186,1367,0.0,4
15537023,0.501820240936,13.2644698777,9.42286101549,277,0.0,2
09880138,0.188593290826,31.0106819731,26.5185436449,1990,0.0,4
07200680,0.511886494118,14.1290862676,8.58489935411,316,10.227272727272727,2
74217422,0.403096172426,18.4853064828,15.9985434389,154,0.0,1
24002401,0.330020564571,30.6654142767,29.7084145065,1212,3.8095238095238093,1
42844285,0.350825002386,17.363860911,12.8982246109,893,0.7777777777777778,3
33202064,0.945846506108,8.52554056729,6.41524848116,36,0.0,1
18821856,0.423990178003,21.1923374116,20.0097662542,389,0.7653061224489796,2
06660667,0.209131976,29.1673036956,26.3252516923,17368,0.2469703061283097,17
34163417,0.735885225936,10.6215221609,7.52468481269,95,0.0,5
49604932,0.253748689627,21.3777591829,17.8520120169,2148,0.18587360594795538,2
11911192,0.210637550907,30.0657700788,23.884586159,2068,0.14485755673587639,1
36513652,0.216316387087,23.3071966824,16.5760366551,1181,0.0,2
16491911,0.226246473787,20.4607550044,15.8674342069,9249,0.3769926755708746,5
04970523,0.639580971717,12.0284866035,10.7662343821,141,2.0833333333333335,5
30513052,0.28941079833,30.6799538675,22.8665545018,1197,0.16680567139282734,6
70507185,0.28320262892,12.1045178646,9.7220156511,519,0.0,7
02921171,0.321998253365,5.70114774488,4.47100139269,620,13.769123783031988,3
10721352,0.254006209963,21.9296771467,18.2051428103,4584,0.08718395815170009,9
04110412,0.217893412143,22.9943505363,19.1956378554,5173,0.2506748939452372,7
31493150,0.326735759243,32.5783709115,28.1548609689,1057,1.2149532710280373,4
36545084,0.220584144986,26.3396317633,19.812037687,1235,0.48348106365834004,2
16220221,0.25305148606,5.79942581858,4.46806721916,737,5.512820512820513,1
62196229,0.221970690241,23.7003526993,21.061314197,8525,0.3157156220767072,8
30444832,0.285902435358,18.2508433543,18.6348171715,1246,0.4792332268370607,1
43954313,0.204036876259,22.214146216,19.7148508925,2588,0.9946442234123948,6
21472148,0.210619400892,24.8814663874,19.8217916999,3031,0.09887936717205009,10
73725106,0.31688002266,9.62957164662,7.05571046838,935,4.591836734693878,2
49344500,0.201213924707,32.7095018889,27.9511519037,2465,0.040551500405515,2
11181119,0.168416609602,26.767699352,21.6678872301,2336,3.3112582781456954,6
47091037,0.165383032613,20.2331724563,15.4661523045,2128,0.42115114646700985,2
72043728,0.446470399833,10.9890242246,9.14825231816,239,1.2396694214876034,1
32023203,0.206031120943,29.5228261275,29.1295170424,3676,0.24423337856173677,10
16420213,0.375778658526,34.3267994538,30.0232013161,8668,0.8805031446540881,16
04860487,0.358645354217,22.5071994388,15.8922751057,1732,0.574052812858783,1
50444433,0.519704140742,10.3115611738,6.12369182214,333,26.327433628318584,1
14141415,0.144515171574,15.9616126907,12.9642326311,2556,9.425939050318922,1
01830184,0.323324092751,28.3543029726,24.3333305705,2762,5.378554299417609,6
20732074,0.50833972429,17.3080342204,11.3027741406,162,0.0,1
05011484,0.339978459024,23.091737398,18.5603642961,3489,1.7183098591549295,1
28172819,0.943766548693,3.05946016339,2.37425144386,37,11.904761904761905,3
40174018,0.332089239694,16.324268436,12.8326693141,624,0.0,3
28644486,0.167377852113,21.575797806,16.0780496179,4254,1.8911439114391144,3
41504151,0.284568454632,33.6406322372,28.1261180615,3296,5.585792036665712,7
29702971,0.214622103874,32.0727287773,33.1389193756,3500,3.3949765387800164,4
10191020,0.19874355834,28.9296307869,22.244400922,17674,0.3439526360304483,17
42534268,0.349471424704,23.477620237,22.22664903,234,0.425531914893617,2
37104925,0.127223102338,34.6504621283,41.3579582016,3120,0.28763183125599234,3
27022703,0.238475903875,26.7884322604,25.0741842507,2912,0.20562028786840303,2
73581235,0.256622318619,20.9482954625,16.0140768654,2404,0.4142502071251036,4
42524305,0.395882164739,9.76683301218,8.37242441425,125,0.7936507936507936,1
11071108,0.115890401223,28.5535025132,25.9715898094,1365,0.21929824561403508,1
